NaCl_Percent,Target_Temp,Rep,Mercury_Temp,Temp_M01,EC_M01,Temp_M02,EC_M02,Temp_M03,EC_M03,source
1.4,40.0,1,40.0,3936.0,421.0,3948.0,1213.0,3758.0,1216.0,csv_heatplate
1.4,40.0,2,41.0,,,4024.0,1199.0,,,excel
1.4,40.0,2,40.0,3957.0,416.0,3853.0,1192.0,4024.0,1199.0,csv_heatplate
1.4,40.0,3,42.0,,,4073.0,1215.0,,,excel
1.4,40.0,3,40.0,3877.0,421.0,3801.0,1206.0,4073.0,1215.0,csv_heatplate
1.4,40.0,4,43.0,,,4160.0,1217.0,,,excel
1.4,40.0,4,40.0,3871.0,419.0,3942.0,1209.0,4160.0,1217.0,csv_heatplate
1.4,40.0,5,43.0,,,4175.0,1217.0,,,excel
1.4,40.0,5,40.0,3945.0,422.0,3921.0,1212.0,4175.0,1217.0,csv_heatplate
1.4,50.0,1,51.0,,,4921.0,1237.0,,,excel
1.4,50.0,1,50.0,4994.0,429.0,4921.0,1258.0,4921.0,1237.0,csv_heatplate
1.4,50.0,2,52.0,,,5010.0,1245.0,,,excel
1.4,50.0,2,50.0,4971.0,429.0,5101.0,1257.0,5010.0,1245.0,csv_heatplate
1.4,50.0,3,52.0,,,5125.0,1255.0,,,excel
1.4,50.0,3,50.0,5045.0,429.0,5029.0,1261.0,5125.0,1255.0,csv_heatplate
1.4,50.0,4,52.0,,,5006.0,1281.0,,,excel
1.4,50.0,4,50.0,5014.0,427.0,5006.0,1253.0,5006.0,1281.0,csv_heatplate
1.4,50.0,5,52.0,,,5049.0,1266.0,,,excel
1.4,50.0,5,50.0,4952.0,427.0,5033.0,1255.0,5049.0,1266.0,csv_heatplate
1.4,60.0,1,63.0,,,6146.0,1305.0,,,excel
1.4,60.0,1,60.0,5805.0,441.0,6080.0,1304.0,6146.0,1305.0,csv_heatplate
1.4,60.0,2,64.0,,,6197.0,1342.0,,,excel
1.4,60.0,2,60.0,5860.0,451.0,6037.0,1299.0,6197.0,1342.0,csv_heatplate
1.4,60.0,3,64.0,,,6048.0,1298.0,,,excel
1.4,60.0,3,60.0,6016.0,447.0,5855.0,1317.0,6048.0,1298.0,csv_heatplate
1.4,60.0,4,64.0,,,6130.0,1341.0,,,excel
1.4,60.0,4,60.0,5947.0,450.0,6097.0,1297.0,6130.0,1341.0,csv_heatplate
1.4,60.0,5,64.0,,,6146.0,1288.0,,,excel
1.4,60.0,5,60.0,5968.0,441.0,6043.0,1295.0,6146.0,1288.0,csv_heatplate
1.4,70.0,1,73.0,,,6021.0,1352.0,,,excel
1.4,70.0,1,70.0,6808.0,449.0,6901.0,1345.0,6021.0,1352.0,csv_heatplate
1.4,70.0,2,73.0,,,6857.0,1386.0,,,excel
1.4,70.0,2,70.0,6829.0,445.0,6871.0,1342.0,6857.0,1386.0,csv_heatplate
1.4,70.0,3,73.0,,,6324.0,1359.0,,,excel
1.4,70.0,3,70.0,6850.0,439.0,6966.0,1347.0,6324.0,1359.0,csv_heatplate
1.4,70.0,4,74.0,,,6850.0,1379.0,,,excel
1.4,70.0,4,70.0,6815.0,445.0,6885.0,1332.0,6850.0,1379.0,csv_heatplate
1.4,70.0,5,74.0,,,6950.0,1372.0,,,excel
1.4,70.0,5,70.0,6836.0,438.0,6822.0,1336.0,6950.0,1372.0,csv_heatplate
1.4,80.0,1,81.0,,,7256.0,1406.0,,,excel
1.4,80.0,1,80.0,7826.0,417.0,7802.0,1409.0,7256.0,1406.0,csv_heatplate
1.4,80.0,2,84.0,,,7787.0,1388.0,,,excel
1.4,80.0,2,80.0,7797.0,422.0,7963.0,1388.0,7787.0,1388.0,csv_heatplate
1.4,80.0,3,84.0,,,7720.0,1377.0,,,excel
1.4,80.0,3,80.0,7932.0,433.0,7941.0,1379.0,7720.0,1377.0,csv_heatplate
1.4,80.0,4,84.0,,,8160.0,1345.0,,,excel
1.4,80.0,4,80.0,7989.0,429.0,7932.0,1388.0,8160.0,1345.0,csv_heatplate
1.4,80.0,5,84.0,,,7654.0,1345.0,,,excel
1.4,80.0,5,80.0,7923.0,431.0,8030.0,1361.0,7654.0,1345.0,csv_heatplate
1.5,25.0,1,24.0,,,2190.0,1071.0,,,excel
1.5,25.0,1,25.0,2429.0,382.0,2461.0,1125.0,2190.0,1071.0,csv_heatplate
1.5,25.0,2,24.0,,,2185.0,1070.0,,,excel
1.5,25.0,2,25.0,2491.0,381.0,2454.0,1122.0,2185.0,1070.0,csv_heatplate
1.5,25.0,3,24.0,,,2261.0,1062.0,,,excel
1.5,25.0,3,25.0,2437.0,383.0,2492.0,1113.0,2261.0,1062.0,csv_heatplate
1.5,25.0,4,24.0,,,2288.0,1057.0,,,excel
1.5,25.0,4,25.0,2446.0,384.0,2497.0,1126.0,2288.0,1057.0,csv_heatplate
1.5,25.0,5,24.0,,,2261.0,1072.0,,,excel
1.5,25.0,5,25.0,2439.0,387.0,2497.0,1116.0,2261.0,1072.0,csv_heatplate
1.5,30.0,1,36.0,,,2891.0,1185.0,,,excel
1.5,30.0,1,30.0,2908.0,407.0,2898.0,1168.0,2891.0,1185.0,csv_heatplate
1.5,30.0,2,37.0,,,3114.0,1190.0,,,excel
1.5,30.0,2,30.0,2906.0,400.0,2913.0,1168.0,3114.0,1190.0,csv_heatplate
1.5,30.0,3,37.0,,,3250.0,1193.0,,,excel
1.5,30.0,3,30.0,2888.0,399.0,3043.0,1175.0,3250.0,1193.0,csv_heatplate
1.5,30.0,4,37.0,,,3205.0,1185.0,,,excel
1.5,30.0,4,30.0,2891.0,405.0,3030.0,1164.0,3205.0,1185.0,csv_heatplate
1.5,30.0,5,37.0,,,3221.0,1182.0,,,excel
1.5,30.0,5,30.0,2893.0,403.0,2928.0,1162.0,3221.0,1182.0,csv_heatplate
1.5,40.0,1,42.0,,,3709.0,1208.0,,,excel
1.5,40.0,1,40.0,3871.0,436.0,3859.0,1230.0,3709.0,1208.0,csv_heatplate
1.5,40.0,2,43.0,,,3709.0,1214.0,,,excel
1.5,40.0,2,40.0,3842.0,434.0,3889.0,1226.0,3709.0,1214.0,csv_heatplate
1.5,40.0,3,43.0,,,3649.0,1223.0,,,excel
1.5,40.0,3,40.0,3877.0,428.0,3842.0,1229.0,3649.0,1223.0,csv_heatplate
1.5,40.0,4,43.0,,,3655.0,1222.0,,,excel
1.5,40.0,4,40.0,3883.0,433.0,3930.0,1227.0,3655.0,1222.0,csv_heatplate
1.5,40.0,5,43.0,,,3824.0,1224.0,,,excel
1.5,40.0,5,40.0,3995.0,430.0,3921.0,1232.0,3824.0,1224.0,csv_heatplate
1.5,50.0,1,55.0,,,4150.0,1236.0,,,excel
1.5,50.0,1,50.0,4875.0,449.0,5137.0,1281.0,4150.0,1236.0,csv_heatplate
1.5,50.0,2,55.0,,,4575.0,1294.0,,,excel
1.5,50.0,2,50.0,4894.0,442.0,4902.0,1290.0,4575.0,1294.0,csv_heatplate
1.5,50.0,3,55.0,,,4514.0,1278.0,,,excel
1.5,50.0,3,50.0,4816.0,444.0,4872.0,1278.0,4514.0,1278.0,csv_heatplate
1.5,50.0,4,55.0,,,4510.0,1282.0,,,excel
1.5,50.0,4,50.0,4861.0,449.0,4975.0,1284.0,4510.0,1282.0,csv_heatplate
1.5,50.0,5,55.0,,,4717.0,1270.0,,,excel
1.5,50.0,5,50.0,4893.0,442.0,5037.0,1285.0,4717.0,1270.0,csv_heatplate
1.5,60.0,1,60.0,,,5186.0,1298.0,,,excel
1.5,60.0,1,60.0,5870.0,450.0,6053.0,1321.0,5186.0,1298.0,csv_heatplate
1.5,60.0,2,60.0,,,5249.0,1303.0,,,excel
1.5,60.0,2,60.0,5995.0,455.0,5870.0,1308.0,5249.0,1303.0,csv_heatplate
1.5,60.0,3,60.0,,,5355.0,1289.0,,,excel
1.5,60.0,3,60.0,5942.0,459.0,5903.0,1314.0,5355.0,1289.0,csv_heatplate
1.5,60.0,4,60.0,,,5421.0,1277.0,,,excel
1.5,60.0,4,60.0,5865.0,450.0,6037.0,1299.0,5421.0,1277.0,csv_heatplate
1.5,60.0,5,60.0,,,5430.0,1288.0,,,excel
1.5,60.0,5,60.0,5855.0,447.0,6102.0,1311.0,5430.0,1288.0,csv_heatplate
1.5,70.0,1,73.0,,,6308.0,1381.0,,,excel
1.5,70.0,1,70.0,7107.0,453.0,6882.0,1372.0,6308.0,1381.0,csv_heatplate
1.5,70.0,2,74.0,,,7046.0,1336.0,,,excel
1.5,70.0,2,70.0,6921.0,439.0,6979.0,1355.0,7046.0,1336.0,csv_heatplate
1.5,70.0,3,75.0,,,7039.0,1383.0,,,excel
1.5,70.0,3,70.0,6973.0,443.0,6857.0,1350.0,7039.0,1383.0,csv_heatplate
1.5,70.0,4,75.0,,,6921.0,1375.0,,,excel
1.5,70.0,4,70.0,6994.0,439.0,6979.0,1354.0,6921.0,1375.0,csv_heatplate
1.5,70.0,5,75.0,,,6225.0,1389.0,,,excel
1.5,70.0,5,70.0,6857.0,433.0,7107.0,1346.0,6225.0,1389.0,csv_heatplate
1.5,80.0,1,87.0,,,7414.0,1417.0,,,excel
1.5,80.0,1,80.0,7812.0,456.0,8009.0,1421.0,7414.0,1417.0,csv_heatplate
1.5,80.0,2,87.0,,,7876.0,1378.0,,,excel
1.5,80.0,2,80.0,7968.0,442.0,8026.0,1410.0,7876.0,1378.0,csv_heatplate
1.5,80.0,3,87.0,,,7999.0,1374.0,,,excel
1.5,80.0,3,80.0,7807.0,441.0,8020.0,1413.0,7999.0,1374.0,csv_heatplate
1.5,80.0,4,87.0,,,7645.0,1373.0,,,excel
1.5,80.0,4,80.0,8095.0,438.0,8116.0,1414.0,7645.0,1373.0,csv_heatplate
1.5,80.0,5,87.0,,,8227.0,1363.0,,,excel
1.5,80.0,5,80.0,7901.0,437.0,8084.0,1403.0,8227.0,1363.0,csv_heatplate
1.6,25.0,1,23.0,,,2216.0,1095.0,,,excel
1.6,25.0,1,25.0,2624.0,367.0,2665.0,1168.0,2216.0,1095.0,csv_heatplate
1.6,25.0,2,23.0,,,2187.0,1087.0,,,excel
1.6,25.0,2,25.0,2546.0,368.0,2645.0,1141.0,2187.0,1087.0,csv_heatplate
1.6,25.0,3,23.0,,,2173.0,1100.0,,,excel
1.6,25.0,3,25.0,2606.0,379.0,2697.0,1125.0,2173.0,1100.0,csv_heatplate
1.6,25.0,4,23.0,,,2207.0,1080.0,,,excel
1.6,25.0,4,25.0,2628.0,379.0,2621.0,1130.0,2207.0,1080.0,csv_heatplate
1.6,25.0,5,23.0,,,2192.0,1099.0,,,excel
1.6,25.0,5,25.0,2594.0,384.0,2589.0,1119.0,2192.0,1099.0,csv_heatplate
1.6,30.0,1,30.0,,,2838.0,1168.0,,,excel
1.6,30.0,1,30.0,2928.0,383.0,2896.0,1224.0,2838.0,1168.0,csv_heatplate
1.6,30.0,2,30.0,,,3004.0,1186.0,,,excel
1.6,30.0,2,30.0,2961.0,395.0,2969.0,1194.0,3004.0,1186.0,csv_heatplate
1.6,30.0,3,31.0,,,3007.0,1158.0,,,excel
1.6,30.0,3,30.0,2974.0,395.0,3043.0,1169.0,3007.0,1158.0,csv_heatplate
1.6,30.0,4,31.0,,,3009.0,1183.0,,,excel
1.6,30.0,4,30.0,2881.0,403.0,3002.0,1174.0,3009.0,1183.0,csv_heatplate
1.6,30.0,5,31.0,,,2931.0,1175.0,,,excel
1.6,30.0,5,30.0,2906.0,406.0,2987.0,1182.0,2931.0,1175.0,csv_heatplate
1.6,40.0,1,40.0,,,3978.0,1232.0,,,excel
1.6,40.0,1,40.0,3951.0,423.0,3889.0,1222.0,3978.0,1232.0,csv_heatplate
1.6,40.0,2,40.0,,,3853.0,1239.0,,,excel
1.6,40.0,2,40.0,3990.0,403.0,3883.0,1224.0,3853.0,1239.0,csv_heatplate
1.6,40.0,3,41.0,,,3850.0,1257.0,,,excel
1.6,40.0,3,40.0,3987.0,406.0,3933.0,1203.0,3850.0,1257.0,csv_heatplate
1.6,40.0,4,41.0,,,3554.0,1237.0,,,excel
1.6,40.0,4,40.0,4027.0,414.0,4030.0,1230.0,3554.0,1237.0,csv_heatplate
1.6,40.0,5,41.0,,,3810.0,1235.0,,,excel
1.6,40.0,5,40.0,3871.0,412.0,3945.0,1227.0,3810.0,1235.0,csv_heatplate
1.6,50.0,1,51.0,,,4728.0,1266.0,,,excel
1.6,50.0,1,50.0,4887.0,435.0,4969.0,1262.0,4728.0,1266.0,csv_heatplate
1.6,50.0,2,51.0,,,4786.0,1277.0,,,excel
1.6,50.0,2,50.0,4910.0,441.0,5050.0,1273.0,4786.0,1277.0,csv_heatplate
1.6,50.0,3,52.0,,,4883.0,1257.0,,,excel
1.6,50.0,3,50.0,4959.0,435.0,5050.0,1260.0,4883.0,1257.0,csv_heatplate
1.6,50.0,4,52.0,,,4932.0,1282.0,,,excel
1.6,50.0,4,50.0,4392.0,439.0,5121.0,1264.0,4932.0,1282.0,csv_heatplate
1.6,50.0,5,52.0,,,5037.0,1279.0,,,excel
1.6,50.0,5,50.0,5018.0,440.0,5026.0,1265.0,5037.0,1279.0,csv_heatplate
1.6,60.0,1,60.0,,,5664.0,1337.0,,,excel
1.6,60.0,1,60.0,6000.0,453.0,6086.0,1283.0,5664.0,1337.0,csv_heatplate
1.6,60.0,2,61.0,,,5805.0,1319.0,,,excel
1.6,60.0,2,60.0,5905.0,445.0,5850.0,1302.0,5805.0,1319.0,csv_heatplate
1.6,60.0,3,61.0,,,5891.0,1311.0,,,excel
1.6,60.0,3,60.0,6135.0,444.0,5880.0,1292.0,5891.0,1311.0,csv_heatplate
1.6,60.0,4,62.0,,,5968.0,1317.0,,,excel
1.6,60.0,4,60.0,6063.0,432.0,6024.0,1297.0,5968.0,1317.0,csv_heatplate
1.6,60.0,5,62.0,,,5947.0,1319.0,,,excel
1.6,60.0,5,60.0,5969.0,446.0,5932.0,1302.0,5947.0,1319.0,csv_heatplate
1.6,70.0,1,74.0,,,7380.0,1364.0,,,excel
1.6,70.0,1,70.0,7084.0,448.0,6914.0,1331.0,7380.0,1364.0,csv_heatplate
1.6,70.0,2,75.0,,,7355.0,1383.0,,,excel
1.6,70.0,2,70.0,7153.0,435.0,7061.0,1328.0,7355.0,1383.0,csv_heatplate
1.6,70.0,3,75.0,,,7355.0,1361.0,,,excel
1.6,70.0,3,70.0,6958.0,442.0,7000.0,1322.0,7355.0,1361.0,csv_heatplate
1.6,70.0,4,76.0,,,7483.0,1367.0,,,excel
1.6,70.0,4,70.0,6950.0,434.0,6900.0,1343.0,7483.0,1367.0,csv_heatplate
1.6,70.0,5,76.0,,,7406.0,1368.0,,,excel
1.6,70.0,5,70.0,6982.0,432.0,6950.0,1323.0,7406.0,1368.0,csv_heatplate
1.6,80.0,1,90.0,,,8041.0,1456.0,,,excel
1.6,80.0,1,80.0,7965.0,438.0,7947.0,1351.0,8041.0,1456.0,csv_heatplate
1.6,80.0,2,90.0,,,8931.0,1404.0,,,excel
1.6,80.0,2,80.0,7945.0,441.0,7947.0,1329.0,8931.0,1404.0,csv_heatplate
1.6,80.0,3,90.0,,,8776.0,1383.0,,,excel
1.6,80.0,3,80.0,8063.0,450.0,7988.0,1352.0,8776.0,1383.0,csv_heatplate
1.6,80.0,4,90.0,,,8708.0,1387.0,,,excel
1.6,80.0,4,80.0,7867.0,444.0,7836.0,1323.0,8708.0,1387.0,csv_heatplate
1.6,80.0,5,89.0,,,8831.0,1378.0,,,excel
1.6,80.0,5,80.0,7891.0,423.0,8016.0,1337.0,8831.0,1378.0,csv_heatplate
1.7,25.0,1,24.0,,,2417.0,1081.0,,,excel
1.7,25.0,1,25.0,2558.0,379.0,2580.0,1149.0,2417.0,1081.0,csv_heatplate
1.7,25.0,2,24.0,,,2401.0,1084.0,,,excel
1.7,25.0,2,25.0,2609.0,391.0,2648.0,1147.0,2401.0,1084.0,csv_heatplate
1.7,25.0,3,24.0,,,2403.0,1092.0,,,excel
1.7,25.0,3,25.0,2575.0,395.0,2602.0,1154.0,2403.0,1092.0,csv_heatplate
1.7,25.0,4,24.0,,,2389.0,1090.0,,,excel
1.7,25.0,4,25.0,2572.0,397.0,2638.0,1148.0,2389.0,1090.0,csv_heatplate
1.7,25.0,5,24.0,,,2401.0,1093.0,,,excel
1.7,25.0,5,25.0,2546.0,399.0,2621.0,1153.0,2401.0,1093.0,csv_heatplate
1.7,30.0,1,30.0,,,2956.0,1134.0,,,excel
1.7,30.0,1,30.0,3014.0,411.0,3025.0,1193.0,2956.0,1134.0,csv_heatplate
1.7,30.0,2,31.0,,,3007.0,1131.0,,,excel
1.7,30.0,2,30.0,2938.0,414.0,3076.0,1199.0,3007.0,1131.0,csv_heatplate
1.7,30.0,3,31.0,,,3050.0,1130.0,,,excel
1.7,30.0,3,30.0,2936.0,414.0,3083.0,1189.0,3050.0,1130.0,csv_heatplate
1.7,30.0,4,31.0,,,3045.0,1124.0,,,excel
1.7,30.0,4,30.0,2954.0,415.0,3093.0,1194.0,3045.0,1124.0,csv_heatplate
1.7,30.0,5,31.0,,,3050.0,1121.0,,,excel
1.7,30.0,5,30.0,2891.0,413.0,3096.0,1196.0,3050.0,1121.0,csv_heatplate
1.7,40.0,1,41.0,,,3874.0,1184.0,,,excel
1.7,40.0,1,40.0,3999.0,425.0,4024.0,1236.0,3874.0,1184.0,csv_heatplate
1.7,40.0,2,41.0,,,3945.0,1187.0,,,excel
1.7,40.0,2,40.0,3990.0,424.0,3963.0,1234.0,3945.0,1187.0,csv_heatplate
1.7,40.0,3,41.0,,,4021.0,1186.0,,,excel
1.7,40.0,3,40.0,3886.0,435.0,4002.0,1234.0,4021.0,1186.0,csv_heatplate
1.7,40.0,4,41.0,,,3960.0,1176.0,,,excel
1.7,40.0,4,40.0,3978.0,435.0,3909.0,1227.0,3960.0,1176.0,csv_heatplate
1.7,40.0,5,41.0,,,3912.0,1170.0,,,excel
1.7,40.0,5,40.0,3892.0,429.0,3877.0,1235.0,3912.0,1170.0,csv_heatplate
1.7,50.0,1,51.0,,,4760.0,1209.0,,,excel
1.7,50.0,1,50.0,5073.0,434.0,5065.0,1250.0,4760.0,1209.0,csv_heatplate
1.7,50.0,2,51.0,,,4902.0,1193.0,,,excel
1.7,50.0,2,50.0,5041.0,440.0,5085.0,1276.0,4902.0,1193.0,csv_heatplate
1.7,50.0,3,51.0,,,4944.0,1194.0,,,excel
1.7,50.0,3,50.0,5029.0,439.0,5077.0,1242.0,4944.0,1194.0,csv_heatplate
1.7,50.0,4,51.0,,,4883.0,1205.0,,,excel
1.7,50.0,4,50.0,5101.0,423.0,4944.0,1268.0,4883.0,1205.0,csv_heatplate
1.7,50.0,5,51.0,,,4929.0,1199.0,,,excel
1.7,50.0,5,50.0,5014.0,426.0,5077.0,1256.0,4929.0,1199.0,csv_heatplate
1.7,60.0,1,64.0,,,5790.0,1225.0,,,excel
1.7,60.0,1,60.0,5947.0,437.0,6091.0,1276.0,5790.0,1225.0,csv_heatplate
1.7,60.0,2,65.0,,,6124.0,1236.0,,,excel
1.7,60.0,2,60.0,5940.0,436.0,6016.0,1272.0,6124.0,1236.0,csv_heatplate
1.7,60.0,3,65.0,,,6075.0,1226.0,,,excel
1.7,60.0,3,60.0,5974.0,449.0,5963.0,1272.0,6075.0,1226.0,csv_heatplate
1.7,60.0,4,65.0,,,6254.0,1204.0,,,excel
1.7,60.0,4,60.0,6043.0,437.0,6057.0,1261.0,6254.0,1204.0,csv_heatplate
1.7,60.0,5,65.0,,,6225.0,1220.0,,,excel
1.7,60.0,5,60.0,6016.0,443.0,6113.0,1289.0,6225.0,1220.0,csv_heatplate
1.7,70.0,1,75.0,,,6353.0,1234.0,,,excel
1.7,70.0,1,70.0,6878.0,447.0,6942.0,1321.0,6353.0,1234.0,csv_heatplate
1.7,70.0,2,75.0,,,7208.0,1253.0,,,excel
1.7,70.0,2,70.0,6885.0,429.0,6885.0,1325.0,7208.0,1253.0,csv_heatplate
1.7,70.0,3,74.0,,,7297.0,1206.0,,,excel
1.7,70.0,3,70.0,6945.0,432.0,6907.0,1329.0,7297.0,1206.0,csv_heatplate
1.7,70.0,4,74.0,,,6994.0,1217.0,,,excel
1.7,70.0,4,70.0,6929.0,438.0,6957.0,1297.0,6994.0,1217.0,csv_heatplate
1.7,70.0,5,74.0,,,7177.0,1230.0,,,excel
1.7,70.0,5,70.0,6864.0,443.0,6972.0,1293.0,7177.0,1230.0,csv_heatplate
1.7,80.0,1,82.0,,,7664.0,1272.0,,,excel
1.7,80.0,1,80.0,7910.0,442.0,7957.0,1357.0,7664.0,1272.0,csv_heatplate
1.7,80.0,2,82.0,,,7701.0,1263.0,,,excel
1.7,80.0,2,80.0,7899.0,439.0,8038.0,1351.0,7701.0,1263.0,csv_heatplate
1.7,80.0,3,82.0,,,7846.0,1264.0,,,excel
1.7,80.0,3,80.0,8020.0,443.0,7886.0,1356.0,7846.0,1264.0,csv_heatplate
1.7,80.0,4,83.0,,,7927.0,1239.0,,,excel
1.7,80.0,4,80.0,7970.0,447.0,7927.0,1356.0,7927.0,1239.0,csv_heatplate
1.7,80.0,5,83.0,,,7937.0,1229.0,,,excel
1.7,80.0,5,80.0,7810.0,435.0,8041.0,1354.0,7937.0,1229.0,csv_heatplate
1.8,25.0,1,23.0,,,2331.0,1104.0,,,excel
1.8,25.0,1,25.0,2538.0,396.0,2604.0,1162.0,2331.0,1104.0,csv_heatplate
1.8,25.0,2,23.0,,,2338.0,1112.0,,,excel
1.8,25.0,2,25.0,2577.0,402.0,2643.0,1159.0,2338.0,1112.0,csv_heatplate
1.8,25.0,3,23.0,,,2331.0,1106.0,,,excel
1.8,25.0,3,25.0,2580.0,402.0,2619.0,1174.0,2331.0,1106.0,csv_heatplate
1.8,25.0,4,23.0,,,2302.0,1109.0,,,excel
1.8,25.0,4,25.0,2546.0,401.0,2646.0,1152.0,2302.0,1109.0,csv_heatplate
1.8,25.0,5,23.0,,,2297.0,1113.0,,,excel
1.8,25.0,5,25.0,2521.0,397.0,2624.0,1159.0,2297.0,1113.0,csv_heatplate
1.8,30.0,1,30.0,,,2878.0,1177.0,,,excel
1.8,30.0,1,30.0,2949.0,417.0,3089.0,1192.0,2878.0,1177.0,csv_heatplate
1.8,30.0,2,30.0,,,2903.0,1153.0,,,excel
1.8,30.0,2,30.0,3032.0,421.0,3040.0,1210.0,2903.0,1153.0,csv_heatplate
1.8,30.0,3,30.0,,,2956.0,1151.0,,,excel
1.8,30.0,3,30.0,3055.0,422.0,3027.0,1208.0,2956.0,1151.0,csv_heatplate
1.8,30.0,4,30.0,,,2989.0,1146.0,,,excel
1.8,30.0,4,30.0,3032.0,427.0,3091.0,1198.0,2989.0,1146.0,csv_heatplate
1.8,30.0,5,30.0,,,3027.0,1153.0,,,excel
1.8,30.0,5,30.0,2999.0,423.0,3043.0,1208.0,3027.0,1153.0,csv_heatplate
1.8,40.0,1,41.0,,,3848.0,1185.0,,,excel
1.8,40.0,1,40.0,3972.0,425.0,3963.0,1243.0,3848.0,1185.0,csv_heatplate
1.8,40.0,2,41.0,,,3942.0,1190.0,,,excel
1.8,40.0,2,40.0,4033.0,430.0,4076.0,1236.0,3942.0,1190.0,csv_heatplate
1.8,40.0,3,41.0,,,3957.0,1189.0,,,excel
1.8,40.0,3,40.0,4005.0,436.0,4063.0,1251.0,3957.0,1189.0,csv_heatplate
1.8,40.0,4,41.0,,,4005.0,1191.0,,,excel
1.8,40.0,4,40.0,4008.0,431.0,4051.0,1229.0,4005.0,1191.0,csv_heatplate
1.8,40.0,5,41.0,,,3993.0,1188.0,,,excel
1.8,40.0,5,40.0,4008.0,436.0,4030.0,1245.0,3993.0,1188.0,csv_heatplate
1.8,50.0,1,53.0,,,4979.0,1196.0,,,excel
1.8,50.0,1,50.0,4875.0,457.0,5037.0,1278.0,4979.0,1196.0,csv_heatplate
1.8,50.0,2,53.0,,,4936.0,1202.0,,,excel
1.8,50.0,2,50.0,4883.0,452.0,4983.0,1258.0,4936.0,1202.0,csv_heatplate
1.8,50.0,3,53.0,,,5154.0,1223.0,,,excel
1.8,50.0,3,50.0,4921.0,453.0,4875.0,1260.0,5154.0,1223.0,csv_heatplate
1.8,50.0,4,53.0,,,5215.0,1216.0,,,excel
1.8,50.0,4,50.0,4998.0,454.0,4842.0,1261.0,5215.0,1216.0,csv_heatplate
1.8,50.0,5,53.0,,,5166.0,1190.0,,,excel
1.8,50.0,5,50.0,4979.0,437.0,4932.0,1248.0,5166.0,1190.0,csv_heatplate
1.8,60.0,1,65.0,,,6214.0,1201.0,,,excel
1.8,60.0,1,60.0,5953.0,438.0,5835.0,1285.0,6214.0,1201.0,csv_heatplate
1.8,60.0,2,65.0,,,6277.0,1226.0,,,excel
1.8,60.0,2,60.0,5875.0,436.0,5886.0,1285.0,6277.0,1226.0,csv_heatplate
1.8,60.0,3,65.0,,,6371.0,1213.0,,,excel
1.8,60.0,3,60.0,5950.0,445.0,5865.0,1273.0,6371.0,1213.0,csv_heatplate
1.8,60.0,4,65.0,,,6389.0,1224.0,,,excel
1.8,60.0,4,60.0,5911.0,438.0,5945.0,1274.0,6389.0,1224.0,csv_heatplate
1.8,60.0,5,65.0,,,6456.0,1210.0,,,excel
1.8,60.0,5,60.0,5896.0,436.0,6035.0,1288.0,6456.0,1210.0,csv_heatplate
1.8,70.0,1,76.0,,,6943.0,1284.0,,,excel
1.8,70.0,1,70.0,6871.0,431.0,6878.0,1327.0,6943.0,1284.0,csv_heatplate
1.8,70.0,2,76.0,,,7338.0,1260.0,,,excel
1.8,70.0,2,70.0,6871.0,435.0,6942.0,1300.0,7338.0,1260.0,csv_heatplate
1.8,70.0,3,76.0,,,7355.0,1250.0,,,excel
1.8,70.0,3,70.0,6941.0,436.0,6864.0,1360.0,7355.0,1250.0,csv_heatplate
1.8,70.0,4,76.0,,,7448.0,1236.0,,,excel
1.8,70.0,4,70.0,6850.0,443.0,6981.0,1306.0,7448.0,1236.0,csv_heatplate
1.8,70.0,5,76.0,,,7224.0,1226.0,,,excel
1.8,70.0,5,70.0,6900.0,436.0,6974.0,1299.0,7224.0,1226.0,csv_heatplate
1.8,80.0,1,84.0,,,8205.0,1283.0,,,excel
1.8,80.0,1,80.0,7937.0,450.0,8015.0,1353.0,8205.0,1283.0,csv_heatplate
1.8,80.0,2,86.0,,,8585.0,1257.0,,,excel
1.8,80.0,2,80.0,7907.0,445.0,8055.0,1344.0,8585.0,1257.0,csv_heatplate
1.8,80.0,3,86.0,,,8403.0,1260.0,,,excel
1.8,80.0,3,80.0,7846.0,452.0,7913.0,1323.0,8403.0,1260.0,csv_heatplate
1.8,80.0,4,86.0,,,8526.0,1236.0,,,excel
1.8,80.0,4,80.0,7936.0,450.0,8115.0,1336.0,8526.0,1236.0,csv_heatplate
1.8,80.0,5,86.0,,,8451.0,1237.0,,,excel
1.8,80.0,5,80.0,7999.0,449.0,8043.0,1353.0,8451.0,1237.0,csv_heatplate
1.9,25.0,1,23.0,,,2331.0,1121.0,,,excel
1.9,25.0,1,25.0,2492.0,402.0,2538.0,1184.0,2331.0,1121.0,csv_heatplate
1.9,25.0,2,23.0,,,2331.0,1121.0,,,excel
1.9,25.0,2,25.0,2567.0,406.0,2602.0,1188.0,2331.0,1121.0,csv_heatplate
1.9,25.0,3,23.0,,,2312.0,1126.0,,,excel
1.9,25.0,3,25.0,2577.0,414.0,2686.0,1189.0,2312.0,1126.0,csv_heatplate
1.9,25.0,4,23.0,,,2331.0,1125.0,,,excel
1.9,25.0,4,25.0,2575.0,410.0,2597.0,1177.0,2331.0,1125.0,csv_heatplate
1.9,25.0,5,23.0,,,2329.0,1124.0,,,excel
1.9,25.0,5,25.0,2560.0,416.0,2636.0,1174.0,2329.0,1124.0,csv_heatplate
