EC_M01,EC_M02,EC_M03,EC_25C_M01,EC_25C_M02,EC_25C_M03,Temp_M01_C,Temp_M02_C,Temp_M03_C,Mercury_Temp,EC_TrueTemp_M01,EC_TrueTemp_M02,EC_TrueTemp_M03,Temp_Error_M01,Temp_Error_M02,Temp_Error_M03
416.0,1266.0,1279.0,244.70588235294116,744.7058823529411,752.3529411764705,58.96,59.42,63.18,60.0,14682.35294117647,44682.35294117647,45141.17647058823,-1.0399999999999991,-0.5799999999999983,3.1799999999999997
306.0,339.0,,306.0,339.0,,24.7,25.29,,25.0,7650.0,8475.0,,-0.3000000000000007,0.28999999999999915,
335.0,980.0,1033.0,223.33333333333334,653.3333333333334,688.6666666666666,52.57,52.66,50.29,50.0,11166.666666666668,32666.666666666668,34433.33333333333,2.5700000000000003,2.6599999999999966,0.28999999999999915
,1100.0,,,1145.8333333333335,,,21.73,,23.0,,26354.16666666667,,,-1.2699999999999996,
424.0,1332.0,1343.0,223.1578947368421,701.0526315789474,706.8421052631579,69.36,70.01,68.78,70.0,15621.052631578948,49073.68421052632,49478.94736842105,-0.6400000000000006,0.010000000000005116,-1.2199999999999989
447.0,1311.0,1288.0,262.94117647058823,771.1764705882352,757.6470588235293,58.55,61.02,54.3,60.0,15776.470588235294,46270.58823529411,45458.823529411755,-1.4500000000000028,1.0200000000000031,-5.700000000000003
410.0,1320.0,1225.0,215.78947368421055,694.7368421052632,644.7368421052632,70.34,70.32,72.4,70.0,15105.263157894738,48631.57894736843,45131.57894736843,0.3400000000000034,0.3199999999999932,2.4000000000000057
794.0,832.0,,610.7692307692307,640.0,,37.25,35.46,,40.0,24430.769230769227,25600.0,,-2.75,-4.539999999999999,
356.0,1020.0,1099.0,209.41176470588232,599.9999999999999,646.470588235294,58.8,59.68,59.74,60.0,12564.705882352939,35999.99999999999,38788.23529411764,-1.2000000000000028,-0.3200000000000003,-0.259999999999998
434.0,1343.0,1367.0,228.42105263157896,706.8421052631579,719.4736842105264,69.5,69.0,74.83,70.0,15989.473684210527,49478.94736842105,50363.15789473685,-0.5,-1.0,4.829999999999998
413.0,412.0,,375.45454545454544,374.5454545454545,,29.49,27.81,,30.0,11263.636363636364,11236.363636363636,,-0.5100000000000016,-2.1900000000000013,
419.0,1209.0,1217.0,322.3076923076923,930.0,936.1538461538461,38.71,39.42,41.6,40.0,12892.307692307693,37200.0,37446.153846153844,-1.2899999999999991,-0.5799999999999983,1.6000000000000014
401.0,427.0,,364.5454545454545,388.18181818181813,,29.03,27.02,,30.0,10936.363636363636,11645.454545454544,,-0.9699999999999989,-2.9800000000000004,
,1224.0,,,680.0,,,63.89,,65.0,,44200.0,,,-1.1099999999999994,
,1153.0,,,1048.181818181818,,,29.03,,30.0,,31445.45454545454,,,-0.9699999999999989,
325.0,124.0,,325.0,124.0,,24.73,25.19,,25.0,8125.0,3100.0,,-0.2699999999999996,0.19000000000000128,
87.0,229.0,237.0,87.0,229.0,237.0,24.87,22.09,25.87,25.0,2175.0,5725.0,5925.0,-0.129999999999999,-2.91,0.870000000000001
315.0,337.0,,308.8235294117647,330.3921568627451,,25.41,25.53,,26.0,8029.411764705882,8590.196078431372,,-0.5899999999999999,-0.46999999999999886,
,1282.0,,,754.1176470588234,,,59.58,,60.0,,45247.058823529405,,,-0.4200000000000017,
389.0,1171.0,1139.0,299.2307692307692,900.7692307692307,876.1538461538461,38.18,41.47,38.45,40.0,11969.23076923077,36030.76923076923,35046.153846153844,-1.8200000000000003,1.4699999999999989,-1.5499999999999972
,1203.0,,,781.1688311688312,,,51.91,,52.0,,40620.77922077922,,,-0.09000000000000341,
395.0,1208.0,1231.0,232.35294117647055,710.5882352941176,724.1176470588234,59.21,61.02,57.36,60.0,13941.176470588232,42635.294117647056,43447.058823529405,-0.7899999999999991,1.0200000000000031,-2.6400000000000006
,1186.0,,,1078.181818181818,,,30.04,,30.0,,32345.45454545454,,,0.03999999999999915,
363.0,1141.0,1257.0,172.85714285714286,543.3333333333333,598.5714285714286,78.56,78.46,81.82,80.0,13828.57142857143,43466.66666666666,47885.71428571428,-1.4399999999999977,-1.5400000000000063,1.8199999999999932
397.0,1176.0,1148.0,305.38461538461536,904.6153846153845,883.0769230769231,40.69,40.66,40.88,40.0,12215.384615384613,36184.61538461538,35323.07692307692,0.6899999999999977,0.6599999999999966,0.8800000000000026
145.0,457.0,459.0,69.04761904761905,217.61904761904762,218.57142857142856,79.06,79.16,75.99,80.0,5523.809523809524,17409.52380952381,17485.714285714283,-0.9399999999999977,-0.8400000000000034,-4.010000000000005
,1211.0,,,776.2820512820513,,,50.53,,53.0,,41142.94871794872,,,-2.469999999999999,
439.0,1340.0,1394.0,231.05263157894737,705.2631578947369,733.6842105263158,69.36,68.78,68.15,70.0,16173.684210526317,49368.42105263158,51357.89473684211,-0.6400000000000006,-1.2199999999999989,-1.8499999999999943
,1035.0,,,522.7272727272727,,,71.77,,74.0,,38681.818181818184,,,-2.230000000000004,
370.0,1070.0,1055.0,370.0,1070.0,1055.0,24.56,25.46,2.31,25.0,9250.0,26750.0,26375.0,-0.4400000000000013,0.46000000000000085,-22.69
273.0,783.0,805.0,248.18181818181816,711.8181818181818,731.8181818181818,29.89,30.14,30.6,30.0,7445.454545454545,21354.545454545452,21954.545454545452,-0.10999999999999943,0.14000000000000057,0.6000000000000014
,1134.0,,,1030.9090909090908,,,29.56,,30.0,,30927.272727272724,,,-0.4400000000000013,
728.0,813.0,,649.9999999999999,725.8928571428571,,30.68,30.6,,31.0,20149.999999999996,22502.67857142857,,-0.3200000000000003,-0.3999999999999986,
393.0,1118.0,1181.0,357.27272727272725,1016.3636363636363,1073.6363636363635,29.31,30.73,35.57,30.0,10718.181818181818,30490.90909090909,32209.090909090904,-0.6900000000000013,0.7300000000000004,5.57
288.0,880.0,990.0,137.14285714285714,419.04761904761904,471.4285714285714,79.47,79.92,77.49,80.0,10971.42857142857,33523.80952380953,37714.28571428571,-0.5300000000000011,-0.0799999999999983,-2.510000000000005
,829.0,,,552.6666666666666,,,46.0,,50.0,,27633.333333333332,,,-4.0,
78.0,89.0,,78.0,89.0,,24.73,24.99,,25.0,1950.0,2225.0,,-0.2699999999999996,-0.010000000000001563,
585.0,647.0,,522.3214285714286,577.6785714285713,,29.94,29.69,,31.0,16191.964285714284,17908.03571428571,,-1.0599999999999987,-1.3099999999999987,
,1419.0,,,754.7872340425532,,,68.29,,69.0,,52080.31914893617,,,-0.7099999999999937,
,1214.0,,,632.2916666666667,,,68.92,,71.0,,44892.708333333336,,,-2.0799999999999983,
341.0,1035.0,1117.0,179.47368421052633,544.7368421052632,587.8947368421053,68.01,70.16,67.87,70.0,12563.157894736843,38131.57894736843,41152.631578947374,-1.9899999999999949,0.1599999999999966,-2.1299999999999955
443.0,1356.0,1264.0,210.95238095238093,645.7142857142857,601.9047619047619,80.2,78.86,78.46,80.0,16876.190476190473,51657.142857142855,48152.380952380954,0.20000000000000284,-1.1400000000000006,-1.5400000000000063
71.0,160.0,124.0,37.36842105263158,84.21052631578948,65.26315789473685,70.18,68.98,64.29,70.0,2615.789473684211,5894.736842105263,4568.421052631579,0.18000000000000682,-1.019999999999996,-5.709999999999994
307.0,866.0,825.0,307.0,866.0,825.0,25.41,25.6,22.64,25.0,7675.0,21650.0,20625.0,0.41000000000000014,0.6000000000000014,-2.3599999999999994
425.0,1243.0,1185.0,326.9230769230769,956.1538461538461,911.5384615384615,39.72,39.63,38.48,40.0,13076.923076923076,38246.153846153844,36461.53846153846,-0.28000000000000114,-0.36999999999999744,-1.5200000000000031
,1386.0,,,707.1428571428571,,,68.57,,73.0,,51621.42857142857,,,-4.430000000000007,
,1343.0,,,664.8514851485148,,,68.78,,76.0,,50528.71287128713,,,-7.219999999999999,
417.0,451.0,,278.0,300.6666666666667,,49.67,44.08,,50.0,13900.0,15033.333333333334,,-0.3299999999999983,-5.920000000000002,
,948.0,,,615.5844155844155,,,46.88,,52.0,,32010.389610389608,,,-5.119999999999997,
132.0,410.0,394.0,69.47368421052632,215.78947368421055,207.3684210526316,70.64,70.46,64.99,70.0,4863.157894736842,15105.263157894738,14515.789473684212,0.6400000000000006,0.45999999999999375,-5.010000000000005
,1238.0,,,773.75,,,41.19,,55.0,,42556.25,,,-13.810000000000002,
,1099.0,,,646.470588235294,,,59.74,,60.0,,38788.23529411764,,,-0.259999999999998,
361.0,1064.0,1093.0,328.18181818181813,967.2727272727271,993.6363636363635,29.36,30.86,33.19,30.0,9845.454545454544,29018.181818181813,29809.090909090904,-0.6400000000000006,0.8599999999999994,3.1899999999999977
341.0,952.0,988.0,310.0,865.4545454545454,898.1818181818181,28.48,29.87,31.53,30.0,9300.0,25963.63636363636,26945.454545454544,-1.5199999999999996,-0.129999999999999,1.5300000000000011
262.0,233.0,,201.53846153846152,179.23076923076923,,39.87,36.66,,40.0,8061.538461538461,7169.2307692307695,,-0.13000000000000256,-3.3400000000000034,
451.0,1259.0,1215.0,346.9230769230769,968.4615384615385,934.6153846153845,38.24,39.42,40.08,40.0,13876.923076923076,38738.46153846154,37384.61538461538,-1.759999999999998,-0.5799999999999983,0.0799999999999983
184.0,562.0,510.0,108.23529411764704,330.5882352941176,299.99999999999994,59.58,60.23,54.43,60.0,6494.1176470588225,19835.294117647056,17999.999999999996,-0.4200000000000017,0.22999999999999687,-5.57
411.0,1208.0,1203.0,274.0,805.3333333333334,802.0,49.79,50.57,51.91,50.0,13700.0,40266.66666666667,40100.0,-0.21000000000000085,0.5700000000000003,1.9099999999999966
,1336.0,,,661.3861386138614,,,70.46,,76.0,,50265.346534653465,,,-5.540000000000006,
,1035.0,,,877.1186440677967,,,33.11,,34.0,,29822.03389830509,,,-0.8900000000000006,
,1090.0,,,509.3457943925233,,,76.45,,82.0,,41766.35514018691,,,-5.549999999999997,
217.0,694.0,537.0,127.64705882352939,408.235294117647,315.88235294117646,60.41,59.32,51.91,60.0,7658.823529411764,24494.11764705882,18952.941176470587,0.4099999999999966,-0.6799999999999997,-8.090000000000003
70.0,218.0,154.0,33.33333333333333,103.80952380952381,73.33333333333333,80.73,79.46,87.89,80.0,2666.666666666666,8304.761904761905,5866.666666666666,0.730000000000004,-0.5400000000000063,7.890000000000001
402.0,1182.0,1214.0,268.0,788.0,809.3333333333334,50.02,50.26,50.22,50.0,13400.0,39400.0,40466.66666666667,0.020000000000003126,0.259999999999998,0.21999999999999886
144.0,458.0,414.0,68.57142857142857,218.09523809523807,197.14285714285714,79.99,80.13,62.77,80.0,5485.714285714285,17447.619047619046,15771.42857142857,-0.010000000000005116,0.12999999999999545,-17.229999999999997
,614.0,,,479.6875,,,38.8,,39.0,,18707.8125,,,-0.20000000000000284,
370.0,1072.0,1045.0,370.0,1072.0,1045.0,24.51,24.25,22.78,25.0,9250.0,26800.0,26125.0,-0.48999999999999844,-0.75,-2.219999999999999
,831.0,,,477.58620689655174,,,61.46,,62.0,,29610.344827586207,,,-0.5399999999999991,
432.0,1274.0,1222.0,288.0,849.3333333333334,814.6666666666666,49.89,49.17,53.12,50.0,14400.0,42466.66666666667,40733.33333333333,-0.10999999999999943,-0.8299999999999983,3.1199999999999974
450.0,1321.0,1298.0,264.70588235294116,777.0588235294117,763.5294117647059,58.7,60.53,51.86,60.0,15882.35294117647,46623.5294117647,45811.76470588235,-1.2999999999999972,0.5300000000000011,-8.14
262.0,707.0,733.0,262.0,707.0,733.0,26.21,24.33,24.39,25.0,6550.0,17675.0,18325.0,1.2100000000000009,-0.6700000000000017,-0.6099999999999994
437.0,1275.0,1219.0,291.3333333333333,850.0,812.6666666666666,49.06,50.41,52.74,50.0,14566.666666666666,42500.0,40633.33333333333,-0.9399999999999977,0.4099999999999966,2.740000000000002
,1592.0,,,765.3846153846154,,,78.76,,79.0,,60465.38461538461,,,-0.23999999999999488,
591.0,658.0,,527.6785714285713,587.5,,30.99,30.55,,31.0,16358.035714285712,18212.5,,-0.010000000000001563,-0.4499999999999993,
261.0,693.0,728.0,261.0,693.0,728.0,26.02,24.69,24.42,25.0,6525.0,17325.0,18200.0,1.0199999999999996,-0.3099999999999987,-0.5799999999999983
405.0,1240.0,1178.0,368.18181818181813,1127.2727272727273,1070.9090909090908,30.76,30.3,30.43,30.0,11045.454545454544,33818.181818181816,32127.272727272724,0.7600000000000016,0.3000000000000007,0.4299999999999997
,933.0,,,476.0204081632653,,,73.38,,73.0,,34749.489795918365,,,0.37999999999999545,
238.0,639.0,665.0,238.0,639.0,665.0,25.77,24.54,23.57,25.0,5950.0,15975.0,16625.0,0.7699999999999996,-0.46000000000000085,-1.4299999999999997
368.0,408.0,,283.0769230769231,313.8461538461538,,39.48,36.61,,40.0,11323.076923076924,12553.846153846152,,-0.5200000000000031,-3.3900000000000006,
94.0,103.0,,72.3076923076923,79.23076923076923,,39.51,38.5,,40.0,2892.3076923076924,3169.230769230769,,-0.490000000000002,-1.5,
,922.0,,,698.4848484848485,,,40.12,,41.0,,28637.878787878788,,,-0.8800000000000026,
192.0,637.0,565.0,101.05263157894737,335.2631578947369,297.3684210526316,70.08,70.31,62.48,70.0,7073.684210526316,23468.42105263158,20815.789473684214,0.0799999999999983,0.3100000000000023,-7.520000000000003
,1181.0,,,868.3823529411766,,,35.41,,43.0,,37340.441176470595,,,-7.590000000000003,
,1126.0,,,1172.9166666666667,,,23.12,,23.0,,26977.083333333336,,,0.120000000000001,
406.0,1188.0,1121.0,406.0,1188.0,1121.0,25.67,26.02,23.31,25.0,10150.0,29700.0,28025.0,0.6700000000000017,1.0199999999999996,-1.6900000000000013
147.0,436.0,408.0,113.07692307692307,335.38461538461536,313.8461538461538,39.3,40.74,37.09,40.0,4523.076923076923,13415.384615384613,12553.846153846152,-0.7000000000000028,0.740000000000002,-2.9099999999999966
148.0,430.0,409.0,113.84615384615384,330.7692307692308,314.6153846153846,39.39,41.41,37.23,40.0,4553.846153846153,13230.76923076923,12584.615384615383,-0.6099999999999994,1.4099999999999966,-2.770000000000003
,1044.0,,,756.5217391304349,,,43.65,,44.0,,33286.956521739135,,,-0.3500000000000014,
162.0,483.0,451.0,108.0,322.0,300.6666666666667,49.06,51.09,44.08,50.0,5400.0,16100.0,15033.333333333334,-0.9399999999999977,1.0900000000000034,-5.920000000000002
,924.0,,,700.0,,,39.63,,41.0,,28700.0,,,-1.3699999999999974,
423.0,1337.0,1378.0,201.42857142857142,636.6666666666666,656.1904761904761,78.91,80.16,88.31,80.0,16114.285714285714,50933.33333333333,52495.23809523809,-1.0900000000000034,0.1599999999999966,8.310000000000002
439.0,1264.0,1282.0,292.6666666666667,842.6666666666666,854.6666666666666,43.92,51.21,49.32,50.0,14633.333333333334,42133.33333333333,42733.33333333333,-6.079999999999998,1.2100000000000009,-0.6799999999999997
,1014.0,,,1034.6938775510205,,,23.77,,24.0,,24832.65306122449,,,-0.23000000000000043,
259.0,705.0,736.0,259.0,705.0,736.0,26.11,24.74,24.34,25.0,6475.0,17625.0,18400.0,1.1099999999999994,-0.26000000000000156,-0.6600000000000001
85.0,228.0,237.0,85.0,228.0,237.0,24.91,22.57,25.26,25.0,2125.0,5700.0,5925.0,-0.08999999999999986,-2.4299999999999997,0.26000000000000156
423.0,1268.0,1205.0,282.0,845.3333333333334,803.3333333333334,51.01,49.44,48.83,50.0,14100.0,42266.66666666667,40166.66666666667,1.009999999999998,-0.5600000000000023,-1.1700000000000017
334.0,956.0,1010.0,256.9230769230769,735.3846153846154,776.9230769230769,39.75,39.72,40.45,40.0,10276.923076923076,29415.384615384613,31076.923076923078,-0.25,-0.28000000000000114,0.45000000000000284
,1424.0,,,719.1919191919192,,,72.97,,74.0,,53220.20202020202,,,-1.0300000000000011,
350.0,1005.0,1033.0,269.2307692307692,773.0769230769231,794.6153846153846,38.56,39.01,42.74,40.0,10769.23076923077,30923.076923076922,31784.615384615387,-1.4399999999999977,-0.990000000000002,2.740000000000002
,974.0,,,993.8775510204082,,,23.93,,24.0,,23853.061224489797,,,-0.07000000000000028,
470.0,504.0,,356.06060606060606,381.8181818181818,,39.51,36.69,,41.0,14598.484848484848,15654.545454545454,,-1.490000000000002,-4.310000000000002,
,1168.0,,,768.421052631579,,,49.25,,51.0,,39189.47368421053,,,-1.75,
388.0,389.0,,380.3921568627451,381.37254901960785,,25.12,25.65,,26.0,9890.196078431372,9915.686274509804,,-0.879999999999999,-0.3500000000000014,
371.0,405.0,,281.06060606060606,306.8181818181818,,40.04,36.92,,41.0,11523.484848484848,12579.545454545454,,-0.9600000000000009,-4.079999999999998,
417.0,459.0,,194.85981308411215,214.4859813084112,,83.08,75.99,,82.0,15978.504672897196,17587.850467289718,,1.0799999999999983,-6.010000000000005,
,1214.0,,,768.3544303797468,,,53.04,,54.0,,41491.13924050632,,,-0.9600000000000009,
409.0,430.0,,371.8181818181818,390.9090909090909,,29.08,28.13,,30.0,11154.545454545454,11727.272727272726,,-0.9200000000000017,-1.870000000000001,
,1131.0,,,1009.8214285714284,,,30.07,,31.0,,31304.464285714283,,,-0.9299999999999997,
,1159.0,,,852.2058823529412,,,36.72,,43.0,,36644.852941176476,,,-6.280000000000001,
184.0,571.0,454.0,108.23529411764704,335.88235294117646,267.0588235294117,61.0,61.45,52.28,60.0,6494.1176470588225,20152.941176470587,16023.529411764703,1.0,1.4500000000000028,-7.719999999999999
62.0,137.0,117.0,36.470588235294116,80.58823529411764,68.8235294117647,60.16,60.53,53.81,60.0,2188.235294117647,4835.294117647059,4129.411764705882,0.1599999999999966,0.5300000000000011,-6.189999999999998
,1542.0,,,741.3461538461538,,,65.62,,79.0,,58566.34615384615,,,-13.379999999999995,
299.0,318.0,,196.71052631578948,209.21052631578948,,51.01,47.64,,51.0,10032.236842105263,10669.736842105263,,0.00999999999999801,-3.3599999999999994,
99.0,105.0,,66.0,70.0,,50.49,47.24,,50.0,3300.0,3500.0,,0.490000000000002,-2.759999999999998,
,774.0,,,823.404255319149,,,21.92,,22.0,,18114.893617021276,,,-0.0799999999999983,
,1283.0,,,588.5321100917432,,,82.05,,84.0,,49436.697247706434,,,-1.9500000000000028,
416.0,1174.0,1124.0,416.0,1174.0,1124.0,25.6,26.36,23.29,25.0,10400.0,29350.0,28100.0,0.6000000000000014,1.3599999999999994,-1.7100000000000009
,1178.0,,,1051.7857142857142,,,30.43,,31.0,,32605.35714285714,,,-0.5700000000000003,
342.0,1097.0,1251.0,162.85714285714286,522.3809523809524,595.7142857142857,79.06,79.06,81.6,80.0,13028.57142857143,41790.47619047619,47657.142857142855,-0.9399999999999977,-0.9399999999999977,1.5999999999999943
,1047.0,,,601.7241379310345,,,56.73,,62.0,,37306.89655172414,,,-5.270000000000003,
,1315.0,,,677.8350515463918,,,72.4,,72.0,,48804.12371134021,,,0.4000000000000057,
424.0,1236.0,1237.0,282.6666666666667,824.0,824.6666666666666,49.71,49.44,48.42,50.0,14133.333333333334,41200.0,41233.33333333333,-0.28999999999999915,-0.5600000000000023,-1.5799999999999983
88.0,109.0,,67.6923076923077,83.84615384615384,,40.51,40.39,,40.0,2707.6923076923076,3353.8461538461534,,0.509999999999998,0.39000000000000057,
356.0,1304.0,1129.0,356.0,1304.0,1129.0,22.4,23.14,23.19,25.0,8900.0,32600.0,28225.0,-2.6000000000000014,-1.8599999999999994,-1.8099999999999987
393.0,1139.0,1170.0,357.27272727272725,1035.4545454545453,1063.6363636363635,28.91,31.09,35.85,30.0,10718.181818181818,31063.636363636357,31909.090909090904,-1.0899999999999999,1.0899999999999999,5.850000000000001
136.0,154.0,,60.71428571428571,68.75,,89.89,87.89,,87.0,5282.142857142857,5981.25,,2.8900000000000006,0.8900000000000006,
,1279.0,,,726.7045454545455,,,63.41,,63.0,,45782.38636363637,,,0.4099999999999966,
443.0,1289.0,1220.0,260.5882352941176,758.235294117647,717.6470588235294,60.16,61.13,62.25,60.0,15635.294117647058,45494.11764705882,43058.82352941176,0.1599999999999966,1.1300000000000026,2.25
580.0,654.0,,517.8571428571428,583.9285714285713,,31.07,30.35,,31.0,16053.571428571426,18101.78571428571,,0.07000000000000028,-0.6499999999999986,
280.0,787.0,813.0,254.54545454545453,715.4545454545454,739.090909090909,29.92,31.07,30.6,30.0,7636.363636363636,21463.63636363636,22172.727272727272,-0.0799999999999983,1.0700000000000003,0.6000000000000014
,1057.0,,,927.1929824561403,,,31.87,,32.0,,29670.17543859649,,,-0.129999999999999,
436.0,1245.0,1188.0,335.38461538461536,957.6923076923076,913.8461538461538,40.08,40.3,39.93,40.0,13415.384615384613,38307.692307692305,36553.846153846156,0.0799999999999983,0.29999999999999716,-0.07000000000000028
285.0,820.0,827.0,190.0,546.6666666666666,551.3333333333334,49.67,51.74,42.74,50.0,9500.0,27333.333333333332,27566.666666666668,-0.3299999999999983,1.740000000000002,-7.259999999999998
,1144.0,,,752.6315789473684,,,48.38,,51.0,,38384.210526315794,,,-2.6199999999999974,
335.0,953.0,1010.0,304.5454545454545,866.3636363636363,918.1818181818181,28.86,25.91,33.16,30.0,9136.363636363636,25990.90909090909,27545.454545454544,-1.1400000000000006,-4.09,3.1599999999999966
,1210.0,,,672.2222222222222,,,64.56,,65.0,,43694.44444444444,,,-0.4399999999999977,
,953.0,,,618.8311688311688,,,50.77,,52.0,,32179.22077922078,,,-1.2299999999999969,
662.0,692.0,,348.42105263157896,364.2105263157895,,71.69,63.18,,70.0,24389.473684210527,25494.736842105263,,1.6899999999999977,-6.82,
86.0,226.0,231.0,86.0,226.0,231.0,25.96,22.5,25.87,25.0,2150.0,5650.0,5775.0,0.9600000000000009,-2.5,0.870000000000001
,1018.0,,,1038.7755102040817,,,23.77,,24.0,,24930.61224489796,,,-0.23000000000000043,
475.0,503.0,,365.38461538461536,386.9230769230769,,39.09,36.47,,40.0,14615.384615384613,15476.923076923076,,-0.9099999999999966,-3.530000000000001,
808.0,834.0,,631.25,651.5625,,39.42,35.68,,39.0,24618.75,25410.9375,,0.4200000000000017,-3.3200000000000003,
304.0,887.0,936.0,178.8235294117647,521.7647058823529,550.5882352941176,61.08,61.19,59.06,60.0,10729.411764705881,31305.882352941175,33035.294117647056,1.0799999999999983,1.1899999999999977,-0.9399999999999977
393.0,1245.0,1275.0,206.8421052631579,655.2631578947369,671.0526315789474,68.57,68.78,68.71,70.0,14478.947368421052,45868.42105263158,46973.68421052632,-1.4300000000000068,-1.2199999999999989,-1.2900000000000063
416.0,457.0,,277.3333333333333,304.6666666666667,,49.98,44.93,,50.0,13866.666666666666,15233.333333333334,,-0.020000000000003126,-5.07,
80.0,82.0,,72.72727272727272,74.54545454545453,,29.54,29.86,,30.0,2181.8181818181815,2236.363636363636,,-0.46000000000000085,-0.14000000000000057,
436.0,1251.0,1189.0,335.38461538461536,962.3076923076923,914.6153846153845,40.05,40.63,39.57,40.0,13415.384615384613,38492.30769230769,36584.61538461538,0.04999999999999716,0.6300000000000026,-0.4299999999999997
439.0,1347.0,1359.0,231.05263157894737,708.9473684210527,715.2631578947369,68.5,69.66,63.24,70.0,16173.684210526317,49626.31578947369,50068.42105263158,-1.5,-0.3400000000000034,-6.759999999999998
294.0,883.0,970.0,140.0,420.4761904761905,461.90476190476187,79.37,78.07,70.09,80.0,11200.0,33638.09523809524,36952.38095238095,-0.6299999999999955,-1.9300000000000068,-9.909999999999997
,1237.0,,,813.8157894736842,,,49.21,,51.0,,41504.60526315789,,,-1.7899999999999991,
411.0,1205.0,1217.0,274.0,803.3333333333334,811.3333333333334,50.14,50.41,52.15,50.0,13700.0,40166.66666666667,40566.66666666667,0.14000000000000057,0.4099999999999966,2.1499999999999986
360.0,1050.0,1079.0,240.0,700.0,719.3333333333334,49.32,49.63,50.77,50.0,12000.0,35000.0,35966.66666666667,-0.6799999999999997,-0.36999999999999744,0.7700000000000031
70.0,222.0,152.0,33.33333333333333,105.71428571428571,72.38095238095238,79.35,80.09,82.85,80.0,2666.666666666666,8457.142857142857,5790.476190476191,-0.6500000000000057,0.09000000000000341,2.8499999999999943
449.0,1272.0,1226.0,264.1176470588235,748.235294117647,721.1764705882352,59.74,59.63,60.75,60.0,15847.058823529409,44894.11764705882,43270.58823529411,-0.259999999999998,-0.36999999999999744,0.75
788.0,741.0,,375.23809523809524,352.85714285714283,,79.28,70.09,,80.0,30019.04761904762,28228.571428571428,,-0.7199999999999989,-9.909999999999997,
,1194.0,,,663.3333333333334,,,63.35,,65.0,,43116.66666666667,,,-1.6499999999999986,
,1213.0,,,798.0263157894736,,,51.62,,51.0,,40699.34210526315,,,0.6199999999999974,
,1288.0,,,757.6470588235293,,,54.3,,60.0,,45458.823529411755,,,-5.700000000000003,
439.0,1276.0,1198.0,258.235294117647,750.5882352941176,704.7058823529411,60.03,59.84,60.59,60.0,15494.117647058822,45035.294117647056,42282.35294117647,0.030000000000001137,-0.1599999999999966,0.5900000000000034
783.0,954.0,,362.5,441.66666666666663,,85.38,69.14,,83.0,30087.5,36658.33333333333,,2.3799999999999955,-13.86,
,1188.0,,,900.0,,,39.93,,41.0,,36900.0,,,-1.0700000000000003,
,1509.0,,,725.4807692307692,,,72.56,,79.0,,57312.980769230766,,,-6.439999999999998,
586.0,648.0,,523.2142857142857,578.5714285714286,,30.43,30.09,,31.0,16219.642857142855,17935.714285714286,,-0.5700000000000003,-0.9100000000000001,
450.0,1261.0,1201.0,346.15384615384613,970.0,923.8461538461538,40.08,40.18,37.15,40.0,13846.153846153846,38800.0,36953.846153846156,0.0799999999999983,0.17999999999999972,-2.8500000000000014
100.0,107.0,,66.66666666666667,71.33333333333333,,49.98,47.1,,50.0,3333.3333333333335,3566.6666666666665,,-0.020000000000003126,-2.8999999999999986,
396.0,1163.0,1144.0,264.0,775.3333333333334,762.6666666666666,49.23,50.1,48.38,50.0,13200.0,38766.66666666667,38133.33333333333,-0.7700000000000031,0.10000000000000142,-1.6199999999999974
445.0,1273.0,1213.0,261.7647058823529,748.8235294117646,713.5294117647059,59.5,58.65,63.71,60.0,15705.882352941175,44929.41176470588,42811.76470588235,-0.5,-1.3500000000000014,3.710000000000001
,1113.0,,,742.0,,,49.63,,50.0,,37100.0,,,-0.36999999999999744,
452.0,1258.0,1202.0,301.3333333333333,838.6666666666666,801.3333333333334,48.83,49.83,49.36,50.0,15066.666666666666,41933.33333333333,40066.66666666667,-1.1700000000000017,-0.1700000000000017,-0.6400000000000006
,1260.0,,,567.5675675675676,,,84.03,,86.0,,48810.81081081081,,,-1.9699999999999989,
422.0,1375.0,1344.0,200.95238095238093,654.7619047619047,640.0,79.27,80.2,72.48,80.0,16076.190476190475,52380.952380952374,51200.0,-0.730000000000004,0.20000000000000284,-7.519999999999996
361.0,1084.0,1208.0,190.0,570.5263157894738,635.7894736842105,69.36,71.61,74.48,70.0,13300.0,39936.84210526316,44505.26315789473,-0.6400000000000006,1.6099999999999994,4.480000000000004
446.0,1302.0,1319.0,262.35294117647055,765.8823529411764,775.8823529411764,59.69,59.32,59.47,60.0,15741.176470588232,45952.94117647058,46552.94117647058,-0.3100000000000023,-0.6799999999999997,-0.5300000000000011
,1389.0,,,723.4375,,,70.39,,71.0,,51364.0625,,,-0.6099999999999994,
,1157.0,,,761.1842105263158,,,50.53,,51.0,,38820.39473684211,,,-0.46999999999999886,
188.0,638.0,538.0,98.94736842105263,335.7894736842105,283.15789473684214,69.24,70.59,62.19,70.0,6926.315789473684,23505.263157894737,19821.05263157895,-0.7600000000000051,0.5900000000000034,-7.810000000000002
358.0,1048.0,1005.0,358.0,1048.0,1005.0,23.69,25.67,23.52,25.0,8950.0,26200.0,25125.0,-1.3099999999999987,0.6700000000000017,-1.4800000000000004
,944.0,,,612.9870129870129,,,50.65,,52.0,,31875.32467532467,,,-1.3500000000000014,
,1148.0,,,869.6969696969696,,,40.88,,41.0,,35657.57575757575,,,-0.11999999999999744,
